Enter the serial port of the morteren (default /dev/ttyACM0 ):Enter the serial port of the vinke (default /dev/ttyACM1 ):p	1.900000	i	1.111000	d	0.200000	min	-255.000000	max	255.000000
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-99	tid delat	0.000989
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-100	tid delat	0.006005
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-100	tid delat	0.001004
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-100	tid delat	0.006018
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-100	tid delat	0.001014
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-100	tid delat	0.000970
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-101	tid delat	0.005992
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-101	tid delat	0.001009
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-101	tid delat	0.000990
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-101	tid delat	0.006032
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-101	tid delat	0.001000
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-101	tid delat	0.001014
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-102	tid delat	0.005961
vinkel	85.339996	error	-52.339996	ønsked vinkel	33	shardpwm	-104	tid delat	0.001000
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-100	tid delat	0.001007
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-102	tid delat	0.006023
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-102	tid delat	0.000998
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-102	tid delat	0.001009
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-103	tid delat	0.005963
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-103	tid delat	0.000997
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-103	tid delat	0.001008
vinkel	85.330002	error	-52.330002	ønsked vinkel	33	shardpwm	-103	tid delat	0.004983
vinkel	85.320000	error	-52.320000	ønsked vinkel	33	shardpwm	-101	tid delat	0.001036
vinkel	85.320000	error	-52.320000	ønsked vinkel	33	shardpwm	-103	tid delat	0.000977
vinkel	85.320000	error	-55.320000	ønsked vinkel	30	shardpwm	-209	tid delat	0.005994
vinkel	85.309998	error	-55.309998	ønsked vinkel	30	shardpwm	-107	tid delat	0.001003
vinkel	85.309998	error	-55.309998	ønsked vinkel	30	shardpwm	-109	tid delat	0.001008
vinkel	85.320000	error	-55.320000	ønsked vinkel	30	shardpwm	-110	tid delat	0.006006
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-112	tid delat	0.001027
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-110	tid delat	0.000981
vinkel	85.320000	error	-55.320000	ønsked vinkel	30	shardpwm	-110	tid delat	0.005971
vinkel	85.320000	error	-55.320000	ønsked vinkel	30	shardpwm	-110	tid delat	0.001005
vinkel	85.320000	error	-55.320000	ønsked vinkel	30	shardpwm	-110	tid delat	0.001009
vinkel	85.309998	error	-55.309998	ønsked vinkel	30	shardpwm	-110	tid delat	0.004998
vinkel	85.309998	error	-55.309998	ønsked vinkel	30	shardpwm	-111	tid delat	0.000991
vinkel	85.320000	error	-55.320000	ønsked vinkel	30	shardpwm	-113	tid delat	0.001006
vinkel	85.320000	error	-55.320000	ønsked vinkel	30	shardpwm	-111	tid delat	0.006015
vinkel	85.320000	error	-55.320000	ønsked vinkel	30	shardpwm	-111	tid delat	0.000991
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-113	tid delat	0.001001
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-111	tid delat	0.006000
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-112	tid delat	0.000987
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-112	tid delat	0.001009
vinkel	85.320000	error	-55.320000	ønsked vinkel	30	shardpwm	-112	tid delat	0.005999
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-114	tid delat	0.000990
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-112	tid delat	0.001015
vinkel	85.339996	error	-55.339996	ønsked vinkel	30	shardpwm	-113	tid delat	0.005990
vinkel	85.339996	error	-55.339996	ønsked vinkel	30	shardpwm	-113	tid delat	0.000995
vinkel	85.339996	error	-55.339996	ønsked vinkel	30	shardpwm	-113	tid delat	0.001006
vinkel	85.339996	error	-55.339996	ønsked vinkel	30	shardpwm	-113	tid delat	0.006017
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-111	tid delat	0.000995
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-113	tid delat	0.005996
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-113	tid delat	0.000990
vinkel	85.339996	error	-55.339996	ønsked vinkel	30	shardpwm	-116	tid delat	0.001002
vinkel	85.339996	error	-55.339996	ønsked vinkel	30	shardpwm	-114	tid delat	0.006031
vinkel	85.339996	error	-55.339996	ønsked vinkel	30	shardpwm	-114	tid delat	0.001003
vinkel	85.339996	error	-55.339996	ønsked vinkel	30	shardpwm	-114	tid delat	0.000981
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-114	tid delat	0.006003
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-114	tid delat	0.000983
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-115	tid delat	0.000999
vinkel	85.339996	error	-55.339996	ønsked vinkel	30	shardpwm	-115	tid delat	0.006024
vinkel	85.330002	error	-55.330002	ønsked vinkel	30	shardpwm	-113	tid delat	0.001009
vinkel	85.330002	error	-57.330002	ønsked vinkel	28	shardpwm	-186	tid delat	0.005983
vinkel	85.330002	error	-57.330002	ønsked vinkel	28	shardpwm	-119	tid delat	0.000994
vinkel	85.330002	error	-57.330002	ønsked vinkel	28	shardpwm	-119	tid delat	0.000996
vinkel	85.330002	error	-57.330002	ønsked vinkel	28	shardpwm	-120	tid delat	0.006019
vinkel	85.330002	error	-57.330002	ønsked vinkel	28	shardpwm	-120	tid delat	0.001007
vinkel	85.330002	error	-57.330002	ønsked vinkel	28	shardpwm	-120	tid delat	0.000979
vinkel	85.330002	error	-57.330002	ønsked vinkel	28	shardpwm	-120	tid delat	0.005998
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-122	tid delat	0.001022
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-120	tid delat	0.000987
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-121	tid delat	0.005992
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-121	tid delat	0.001052
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-121	tid delat	0.005946
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-121	tid delat	0.001003
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-121	tid delat	0.000997
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-122	tid delat	0.005990
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-122	tid delat	0.001003
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-122	tid delat	0.000999
vinkel	85.330002	error	-57.330002	ønsked vinkel	28	shardpwm	-122	tid delat	0.006003
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-124	tid delat	0.001009
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-122	tid delat	0.001002
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-123	tid delat	0.005984
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-123	tid delat	0.001004
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-123	tid delat	0.001001
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-123	tid delat	0.006006
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-123	tid delat	0.001000
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-123	tid delat	0.001003
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-124	tid delat	0.005990
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-124	tid delat	0.001013
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-124	tid delat	0.000988
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-124	tid delat	0.005994
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-124	tid delat	0.000999
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-124	tid delat	0.000994
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-125	tid delat	0.006014
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-125	tid delat	0.001001
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-125	tid delat	0.001002
vinkel	85.339996	error	-57.339996	ønsked vinkel	28	shardpwm	-125	tid delat	0.006004
vinkel	85.349998	error	-57.349998	ønsked vinkel	28	shardpwm	-127	tid delat	0.000988
vinkel	85.349998	error	-57.349998	ønsked vinkel	28	shardpwm	-125	tid delat	0.001002
vinkel	85.349998	error	-60.349998	ønsked vinkel	25	shardpwm	-231	tid delat	0.006005
vinkel	85.349998	error	-60.349998	ønsked vinkel	25	shardpwm	-132	tid delat	0.000993
vinkel	85.349998	error	-60.349998	ønsked vinkel	25	shardpwm	-132	tid delat	0.006028
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-134	tid delat	0.001012
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-132	tid delat	0.000973
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-132	tid delat	0.005992
vinkel	85.349998	error	-60.349998	ønsked vinkel	25	shardpwm	-131	tid delat	0.000999
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-135	tid delat	0.000993
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-133	tid delat	0.006028
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-135	tid delat	0.000991
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-133	tid delat	0.001002
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-133	tid delat	0.004987
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-132	tid delat	0.001000
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-134	tid delat	0.000993
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-134	tid delat	0.006022
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-134	tid delat	0.001004
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-134	tid delat	0.001008
vinkel	85.360001	error	-60.360001	ønsked vinkel	25	shardpwm	-135	tid delat	0.005967
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-137	tid delat	0.001002
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-135	tid delat	0.000998
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-135	tid delat	0.005002
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-135	tid delat	0.001048
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-135	tid delat	0.000978
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-136	tid delat	0.005975
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-136	tid delat	0.001021
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-136	tid delat	0.000996
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-136	tid delat	0.005978
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-136	tid delat	0.001009
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-136	tid delat	0.001014
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-137	tid delat	0.005979
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-137	tid delat	0.001007
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-137	tid delat	0.001014
vinkel	85.370003	error	-60.370003	ønsked vinkel	25	shardpwm	-137	tid delat	0.005988
vinkel	85.379997	error	-60.379997	ønsked vinkel	25	shardpwm	-139	tid delat	0.000998
vinkel	85.379997	error	-60.379997	ønsked vinkel	25	shardpwm	-137	tid delat	0.000991
vinkel	85.379997	error	-60.379997	ønsked vinkel	25	shardpwm	-138	tid delat	0.006022
vinkel	85.379997	error	-60.379997	ønsked vinkel	25	shardpwm	-138	tid delat	0.001000
vinkel	85.379997	error	-60.379997	ønsked vinkel	25	shardpwm	-138	tid delat	0.000984
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-209	tid delat	0.006011
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-142	tid delat	0.000990
vinkel	85.370003	error	-62.370003	ønsked vinkel	23	shardpwm	-140	tid delat	0.000991
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-143	tid delat	0.006026
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-143	tid delat	0.000986
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-143	tid delat	0.000991
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-143	tid delat	0.004998
vinkel	85.370003	error	-62.370003	ønsked vinkel	23	shardpwm	-141	tid delat	0.001006
vinkel	85.370003	error	-62.370003	ønsked vinkel	23	shardpwm	-143	tid delat	0.000995
vinkel	85.370003	error	-62.370003	ønsked vinkel	23	shardpwm	-144	tid delat	0.006035
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-146	tid delat	0.001000
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-144	tid delat	0.000987
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-144	tid delat	0.005992
vinkel	85.389999	error	-62.389999	ønsked vinkel	23	shardpwm	-146	tid delat	0.000998
vinkel	85.389999	error	-62.389999	ønsked vinkel	23	shardpwm	-144	tid delat	0.000991
vinkel	85.389999	error	-62.389999	ønsked vinkel	23	shardpwm	-145	tid delat	0.006028
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-143	tid delat	0.000999
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-145	tid delat	0.000975
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-145	tid delat	0.005998
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-145	tid delat	0.001004
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-145	tid delat	0.000999
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-146	tid delat	0.006020
vinkel	85.370003	error	-62.370003	ønsked vinkel	23	shardpwm	-144	tid delat	0.001001
vinkel	85.370003	error	-62.370003	ønsked vinkel	23	shardpwm	-146	tid delat	0.000996
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-147	tid delat	0.004982
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-146	tid delat	0.001003
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-147	tid delat	0.001015
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-147	tid delat	0.006006
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-147	tid delat	0.000989
vinkel	85.389999	error	-62.389999	ønsked vinkel	23	shardpwm	-149	tid delat	0.001013
vinkel	85.389999	error	-62.389999	ønsked vinkel	23	shardpwm	-148	tid delat	0.005981
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-146	tid delat	0.000998
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-148	tid delat	0.001000
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-148	tid delat	0.005997
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-148	tid delat	0.001010
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-148	tid delat	0.001004
vinkel	85.379997	error	-62.379997	ønsked vinkel	23	shardpwm	-149	tid delat	0.005991
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-255	tid delat	0.000992
vinkel	85.370003	error	-65.370003	ønsked vinkel	20	shardpwm	-152	tid delat	0.001004
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-155	tid delat	0.004991
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-157	tid delat	0.001009
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-155	tid delat	0.001045
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-155	tid delat	0.005948
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-155	tid delat	0.001008
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-156	tid delat	0.001001
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-156	tid delat	0.005998
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-154	tid delat	0.000999
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-156	tid delat	0.000994
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-157	tid delat	0.006019
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-157	tid delat	0.000989
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-157	tid delat	0.000992
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-157	tid delat	0.005994
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-157	tid delat	0.001005
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-157	tid delat	0.001003
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-158	tid delat	0.006023
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-160	tid delat	0.000984
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-158	tid delat	0.000988
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-158	tid delat	0.006002
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-158	tid delat	0.001011
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-158	tid delat	0.000992
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-159	tid delat	0.006017
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-157	tid delat	0.001012
vinkel	85.379997	error	-65.379997	ønsked vinkel	20	shardpwm	-159	tid delat	0.005981
vinkel	85.400002	error	-65.400002	ønsked vinkel	20	shardpwm	-164	tid delat	0.000994
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-158	tid delat	0.001002
vinkel	85.389999	error	-65.389999	ønsked vinkel	20	shardpwm	-160	tid delat	0.006014
vinkel	85.400002	error	-65.400002	ønsked vinkel	20	shardpwm	-162	tid delat	0.001005
vinkel	85.400002	error	-65.400002	ønsked vinkel	20	shardpwm	-160	tid delat	0.001004
vinkel	85.400002	error	-65.400002	ønsked vinkel	20	shardpwm	-161	tid delat	0.005996
vinkel	85.400002	error	-65.400002	ønsked vinkel	20	shardpwm	-161	tid delat	0.000997
vinkel	85.400002	error	-65.400002	ønsked vinkel	20	shardpwm	-161	tid delat	0.001000
vinkel	85.400002	error	-65.400002	ønsked vinkel	20	shardpwm	-161	tid delat	0.006003
vinkel	85.400002	error	-65.400002	ønsked vinkel	20	shardpwm	-161	tid delat	0.001018
vinkel	85.400002	error	-65.400002	ønsked vinkel	20	shardpwm	-161	tid delat	0.000981
vinkel	85.400002	error	-67.400002	ønsked vinkel	18	shardpwm	-232	tid delat	0.006007
vinkel	85.400002	error	-67.400002	ønsked vinkel	18	shardpwm	-166	tid delat	0.000993
vinkel	85.400002	error	-67.400002	ønsked vinkel	18	shardpwm	-166	tid delat	0.000985
vinkel	85.400002	error	-67.400002	ønsked vinkel	18	shardpwm	-166	tid delat	0.006029
vinkel	85.400002	error	-67.400002	ønsked vinkel	18	shardpwm	-166	tid delat	0.000986
vinkel	85.400002	error	-67.400002	ønsked vinkel	18	shardpwm	-166	tid delat	0.000999
vinkel	85.400002	error	-67.400002	ønsked vinkel	18	shardpwm	-167	tid delat	0.005980
vinkel	85.400002	error	-67.400002	ønsked vinkel	18	shardpwm	-167	tid delat	0.001005
vinkel	85.400002	error	-67.400002	ønsked vinkel	18	shardpwm	-167	tid delat	0.000994
vinkel	85.400002	error	-67.400002	ønsked vinkel	18	shardpwm	-167	tid delat	0.006014
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-165	tid delat	0.000995
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-167	tid delat	0.001044
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-168	tid delat	0.005958
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-168	tid delat	0.001007
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-168	tid delat	0.000986
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-169	tid delat	0.005996
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-169	tid delat	0.001028
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-169	tid delat	0.001011
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-169	tid delat	0.005975
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-169	tid delat	0.000996
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-169	tid delat	0.001004
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-170	tid delat	0.004993
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-170	tid delat	0.000995
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-170	tid delat	0.001020
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-170	tid delat	0.005993
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-170	tid delat	0.001003
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-170	tid delat	0.000988
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-171	tid delat	0.005995
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-171	tid delat	0.001000
vinkel	85.379997	error	-67.379997	ønsked vinkel	18	shardpwm	-169	tid delat	0.001003
vinkel	85.379997	error	-67.379997	ønsked vinkel	18	shardpwm	-171	tid delat	0.006032
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-174	tid delat	0.000972
vinkel	85.389999	error	-67.389999	ønsked vinkel	18	shardpwm	-172	tid delat	0.001017
